Order_ID,Order_Date,Ship_Date,Customer_ID,Region,Category,Sub_Category,Sales,Profit
CA-2016-100041,20-11-16,25-11-16,BF-10975,Central,Office Supplies,Binders,4.91,2.3077
US-2014-154879,06-05-14,11-05-14,SN-20710,West,Office Supplies,Labels,5.78,2.7166
US-2014-154879,06-05-14,11-05-14,SN-20710,West,Office Supplies,Art,107.94,30.2232
CA-2014-130624,21-06-14,24-06-14,TB-21280,East,Office Supplies,Paper,19.65,9.039
CA-2014-130624,21-06-14,24-06-14,TB-21280,East,Technology,Phones,617.97,160.6722
CA-2014-130624,21-06-14,24-06-14,TB-21280,East,Office Supplies,Appliances,59.7,26.865
CA-2017-132339,19-08-17,23-08-17,JB-15400,East,Office Supplies,Binders,387.99,182.3553
CA-2014-153983,29-11-14,06-12-14,AH-10210,West,Technology,Phones,575.92,71.99
CA-2014-153983,29-11-14,06-12-14,AH-10210,West,Office Supplies,Fasteners,30.4,15.2
CA-2017-112900,09-04-17,12-04-17,KL-16645,Central,Office Supplies,Binders,478.24,219.9904
CA-2014-160157,20-12-14,27-12-14,MH-17455,East,Furniture,Furnishings,190.848,-21.4704
CA-2014-139633,17-12-14,24-12-14,EC-14050,East,Office Supplies,Binders,5.484,-4.0216
CA-2015-163090,17-11-15,21-11-15,GH-14665,Central,Office Supplies,Supplies,40.92,3.069
CA-2014-117016,04-03-14,09-03-14,SC-20095,South,Office Supplies,Art,15.552,2.3328
CA-2017-159464,18-05-17,19-05-17,TB-21355,South,Office Supplies,Appliances,17.24,4.4824
CA-2017-159464,18-05-17,19-05-17,TB-21355,South,Furniture,Bookcases,302.94,75.735
CA-2017-159464,18-05-17,19-05-17,TB-21355,South,Technology,Phones,34.75,15.6375
CA-2017-159464,18-05-17,19-05-17,TB-21355,South,Office Supplies,Binders,113.94,54.6912
CA-2017-159464,18-05-17,19-05-17,TB-21355,South,Technology,Phones,55.98,15.6744
US-2017-103226,22-09-17,28-09-17,DW-13195,West,Office Supplies,Paper,27.18,12.231
CA-2017-119452,21-03-17,27-03-17,CL-12565,Central,Furniture,Chairs,1805.88,523.7052
CA-2017-147725,14-09-17,14-09-17,LT-17110,East,Office Supplies,Art,70.95,18.447
CA-2016-168893,03-11-16,08-11-16,AP-10915,South,Office Supplies,Fasteners,20,9.6
CA-2016-168893,03-11-16,08-11-16,AP-10915,South,Office Supplies,Art,7.98,2.0748
CA-2016-168893,03-11-16,08-11-16,AP-10915,South,Furniture,Furnishings,24.1,9.158
CA-2016-168893,03-11-16,08-11-16,AP-10915,South,Office Supplies,Art,8.75,2.625
CA-2016-168893,03-11-16,08-11-16,AP-10915,South,Furniture,Tables,842.94,160.1586
CA-2016-163398,03-05-16,08-05-16,CB-12415,Central,Office Supplies,Binders,2.182,-3.6003
CA-2016-163398,03-05-16,08-05-16,CB-12415,Central,Office Supplies,Art,27.384,2.7384
CA-2016-163398,03-05-16,08-05-16,CB-12415,Central,Office Supplies,Appliances,26.406,-71.2962
CA-2016-162726,27-12-16,02-01-17,MT-17815,Central,Office Supplies,Paper,10.368,3.6288
CA-2016-162726,27-12-16,02-01-17,MT-17815,Central,Office Supplies,Paper,23.68,7.4
US-2016-111290,22-07-16,26-07-16,DK-13375,Central,Technology,Accessories,109.95,36.2835
US-2016-111290,22-07-16,26-07-16,DK-13375,Central,Office Supplies,Storage,965.85,135.219
US-2016-111290,22-07-16,26-07-16,DK-13375,Central,Office Supplies,Art,29.2,10.512
US-2016-111290,22-07-16,26-07-16,DK-13375,Central,Office Supplies,Paper,32.4,15.552
US-2014-147704,16-11-14,21-11-14,SR-20740,Central,Office Supplies,Envelopes,78.35,36.8245
US-2014-147704,16-11-14,21-11-14,SR-20740,Central,Office Supplies,Paper,31.68,14.256
US-2014-147704,16-11-14,21-11-14,SR-20740,Central,Office Supplies,Binders,29.12,14.2688
US-2014-147704,16-11-14,21-11-14,SR-20740,Central,Office Supplies,Storage,169.45,42.3625
CA-2015-121965,19-06-15,23-06-15,LH-17155,West,Furniture,Furnishings,12.56,4.0192
CA-2015-121965,19-06-15,23-06-15,LH-17155,West,Office Supplies,Paper,6.48,3.1104
CA-2015-121965,19-06-15,23-06-15,LH-17155,West,Office Supplies,Envelopes,186.69,87.7443
CA-2016-147137,04-07-16,06-07-16,AA-10645,West,Furniture,Furnishings,25.4,8.636
CA-2016-147137,04-07-16,06-07-16,AA-10645,West,Office Supplies,Envelopes,43.96,20.6612
CA-2016-147137,04-07-16,06-07-16,AA-10645,West,Furniture,Bookcases,1279.165,225.735
CA-2016-147137,04-07-16,06-07-16,AA-10645,West,Office Supplies,Storage,27.92,0.5584
US-2015-146745,03-09-15,08-09-15,AS-10630,West,Furniture,Chairs,129.568,-12.9568
US-2015-146745,03-09-15,08-09-15,AS-10630,West,Office Supplies,Binders,6.368,2.1492
CA-2017-115175,07-08-17,12-08-17,MC-17575,West,Office Supplies,Paper,244.55,114.9385
CA-2017-105851,13-03-17,20-03-17,SE-20110,West,Office Supplies,Supplies,1332.496,-299.8116
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Furniture,Furnishings,32.776,3.2776
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Office Supplies,Storage,147.184,-29.4368
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Technology,Accessories,54.384,1.3596
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Office Supplies,Binders,76.776,-58.8616
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Office Supplies,Paper,14.352,5.2026
US-2017-125717,28-09-17,01-10-17,DS-13030,West,Office Supplies,Appliances,209.792,26.224
CA-2015-163895,07-08-15,11-08-15,NS-18640,West,Office Supplies,Binders,3.304,1.1151
CA-2017-168641,24-11-17,01-12-17,KA-16525,East,Office Supplies,Art,16.38,7.371
CA-2017-168641,24-11-17,01-12-17,KA-16525,East,Office Supplies,Envelopes,167.96,78.9412
CA-2017-168641,24-11-17,01-12-17,KA-16525,East,Furniture,Bookcases,321.568,-16.0784
CA-2017-168641,24-11-17,01-12-17,KA-16525,East,Office Supplies,Paper,12.96,6.2208
CA-2017-156895,08-05-17,12-05-17,DJ-13510,East,Furniture,Chairs,128.058,-23.7822
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Furniture,Chairs,63.686,-15.4666
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Technology,Accessories,239.976,65.9934
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Furniture,Tables,344.22,-189.321
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Office Supplies,Paper,15.552,5.4432
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Furniture,Furnishings,21.248,7.4368
CA-2017-121300,29-09-17,29-09-17,MG-17680,East,Office Supplies,Paper,8.448,2.64
CA-2017-130211,22-10-17,22-10-17,BD-11620,Central,Office Supplies,Storage,333.09,23.3163
CA-2017-130211,22-10-17,22-10-17,BD-11620,Central,Furniture,Tables,248.98,54.7756
CA-2014-147235,24-03-14,28-03-14,CD-11920,East,Office Supplies,Paper,24.9,11.703
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Fasteners,15.26,5.0358
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Appliances,43.32,14.2956
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Binders,43.584,15.7992
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Paper,116.28,56.9772
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Binders,9.296,3.0212
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Paper,19.44,9.3312
CA-2016-109365,03-11-16,08-11-16,XP-21865,West,Office Supplies,Paper,314.55,150.984
CA-2015-162621,05-09-15,11-09-15,CA-12055,Central,Office Supplies,Binders,16.27,-25.2185
CA-2015-162621,05-09-15,11-09-15,CA-12055,Central,Office Supplies,Supplies,69.12,-14.688
CA-2015-162621,05-09-15,11-09-15,CA-12055,Central,Office Supplies,Binders,4.47,-7.8225
CA-2017-105921,14-08-17,21-08-17,JM-15250,West,Furniture,Tables,418.296,5.2287
CA-2014-150798,01-12-14,03-12-14,JK-15730,East,Technology,Copiers,659.988,109.998
CA-2014-150798,01-12-14,03-12-14,JK-15730,East,Furniture,Furnishings,8.128,1.4224
CA-2014-150798,01-12-14,03-12-14,JK-15730,East,Office Supplies,Paper,36.288,12.7008
CA-2014-150798,01-12-14,03-12-14,JK-15730,East,Furniture,Chairs,909.72,-51.984
CA-2017-112753,18-06-17,23-06-17,CC-12670,West,Furniture,Bookcases,917.9235,75.5937
CA-2017-112753,18-06-17,23-06-17,CC-12670,West,Office Supplies,Paper,38.88,19.0512
CA-2017-155075,02-12-17,09-12-17,GW-14605,East,Office Supplies,Binders,631.176,-462.8624
CA-2014-103401,21-11-14,26-11-14,GR-14560,West,Office Supplies,Paper,12.96,6.2208
CA-2016-124814,10-04-16,16-04-16,FM-14215,West,Office Supplies,Paper,12.96,6.2208
CA-2016-124814,10-04-16,16-04-16,FM-14215,West,Office Supplies,Binders,23.2,8.12
CA-2014-116757,30-06-14,04-07-14,MS-17980,Central,Office Supplies,Paper,25.92,9.072
CA-2014-116757,30-06-14,04-07-14,MS-17980,Central,Office Supplies,Fasteners,21.312,7.1928
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Technology,Phones,173.656,17.3656
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Office Supplies,Appliances,361.96,101.3488
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Technology,Accessories,62.85,13.1985
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Technology,Phones,818.376,51.1485
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Office Supplies,Storage,20.34,0.2034
US-2014-138247,24-12-14,29-12-14,BF-11170,West,Furniture,Furnishings,23.99,5.5177
CA-2017-167003,23-05-17,29-05-17,VS-21820,West,Furniture,Tables,171.288,-6.4233
CA-2016-119935,10-11-16,14-11-16,KM-16225,Central,Furniture,Furnishings,37.3,17.158
CA-2016-119935,10-11-16,14-11-16,KM-16225,Central,Office Supplies,Binders,81.96,39.3408
CA-2016-118969,02-10-16,03-10-16,LP-17095,West,Office Supplies,Binders,54.792,-40.1808
CA-2016-145240,06-09-16,08-09-16,BG-11740,Central,Office Supplies,Storage,10.784,0.8088
CA-2016-120873,27-10-16,01-11-16,BW-11200,South,Furniture,Chairs,290.98,75.6548
US-2017-111920,22-10-17,26-10-17,PS-18970,Central,Office Supplies,Art,36.44,12.0252
US-2016-128678,15-09-16,20-09-16,RB-19570,West,Office Supplies,Paper,21.4,10.058
US-2016-128678,15-09-16,20-09-16,RB-19570,West,Office Supplies,Binders,48.664,15.8158
CA-2016-101385,25-09-16,01-10-16,JW-16075,West,Office Supplies,Art,16.56,6.9552
CA-2017-107167,10-06-17,14-06-17,ND-18460,South,Office Supplies,Storage,1347.52,84.22
CA-2014-109491,20-02-14,26-02-14,LC-16930,Central,Technology,Accessories,62.31,22.4316
CA-2014-109491,20-02-14,26-02-14,LC-16930,Central,Furniture,Furnishings,20.32,6.9088
CA-2017-105445,20-02-17,25-02-17,BP-11095,West,Office Supplies,Fasteners,9.432,3.0654
CA-2014-107454,02-11-14,06-11-14,RD-19720,East,Office Supplies,Labels,34.86,16.0356
CA-2014-107454,02-11-14,06-11-14,RD-19720,East,Furniture,Furnishings,89.34,24.1218
US-2017-105046,17-07-17,23-07-17,BE-11335,East,Technology,Phones,269.98,67.495
US-2017-105046,17-07-17,23-07-17,BE-11335,East,Office Supplies,Paper,99.9,47.952
US-2017-105046,17-07-17,23-07-17,BE-11335,East,Furniture,Furnishings,39.08,14.4596
CA-2017-152856,08-09-17,10-09-17,RS-19765,East,Technology,Accessories,116.832,33.5892
CA-2016-134691,14-11-16,18-11-16,KC-16540,Central,Office Supplies,Binders,2.296,-3.9032
CA-2016-118759,14-11-16,17-11-16,MB-17305,East,Furniture,Chairs,408.006,72.5344
CA-2016-118759,14-11-16,17-11-16,MB-17305,East,Office Supplies,Storage,40.44,10.5144
CA-2014-140403,10-10-14,10-10-14,TN-21040,West,Furniture,Chairs,122.352,13.7646
CA-2014-140403,10-10-14,10-10-14,TN-21040,West,Office Supplies,Envelopes,15.28,7.4872
CA-2015-163104,19-03-15,26-03-15,MC-18130,West,Office Supplies,Paper,11.96,5.8604
CA-2017-138464,08-07-17,12-07-17,VF-21715,West,Furniture,Furnishings,15.84,4.9104
CA-2017-138464,08-07-17,12-07-17,VF-21715,West,Office Supplies,Binders,86.376,30.2316
CA-2017-138464,08-07-17,12-07-17,VF-21715,West,Office Supplies,Art,18.24,6.2016
CA-2017-138464,08-07-17,12-07-17,VF-21715,West,Office Supplies,Art,13.12,4.3296
CA-2015-104129,27-02-15,02-03-15,ES-14080,East,Technology,Phones,105.98,1.0598
CA-2015-104129,27-02-15,02-03-15,ES-14080,East,Furniture,Tables,493.92,-28.224
US-2017-132206,16-06-17,21-06-17,MK-17905,Central,Office Supplies,Binders,5.936,-8.904
CA-2017-113474,30-03-17,31-03-17,TM-21490,Central,Office Supplies,Envelopes,325.86,149.8956
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Furniture,Chairs,383.607,-5.4801
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Technology,Phones,148.48,16.704
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Technology,Phones,537.544,53.7544
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Office Supplies,Binders,1.928,-2.9884
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Office Supplies,Art,6.912,0.6912
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Furniture,Furnishings,7.76,-2.134
CA-2015-126557,12-07-15,17-07-15,RL-19615,Central,Technology,Phones,659.168,49.4376
US-2017-107636,30-04-17,02-05-17,NM-18520,East,Office Supplies,Labels,5.76,2.8224
US-2014-165862,13-07-14,17-07-14,GK-14620,West,Furniture,Tables,351.216,4.3902
US-2014-106334,27-12-14,02-01-15,JF-15490,West,Furniture,Chairs,230.28,23.028
US-2014-106334,27-12-14,02-01-15,JF-15490,West,Office Supplies,Paper,12.84,5.778
CA-2016-101448,27-02-16,01-03-16,EB-13930,Central,Office Supplies,Binders,56.82,28.41
CA-2015-130218,23-03-15,26-03-15,SG-20470,South,Office Supplies,Fasteners,31.56,14.202
CA-2015-130218,23-03-15,26-03-15,SG-20470,South,Office Supplies,Storage,27.92,0.5584
US-2017-117331,21-10-17,28-10-17,ND-18370,West,Office Supplies,Binders,8.559,-6.5619
CA-2014-127383,31-12-14,05-01-15,CM-11815,Central,Office Supplies,Envelopes,49.568,17.9684
CA-2014-110219,05-05-14,08-05-14,EB-13870,Central,Furniture,Chairs,127.869,-9.1335
CA-2015-118871,04-12-15,09-12-15,HM-14860,West,Office Supplies,Envelopes,271.44,122.148
CA-2015-118871,04-12-15,09-12-15,HM-14860,West,Technology,Phones,110.352,8.2764
CA-2015-118871,04-12-15,09-12-15,HM-14860,West,Furniture,Furnishings,36.4,13.832
CA-2017-129490,26-09-17,30-09-17,SJ-20125,South,Furniture,Chairs,419.136,-57.6312
CA-2014-101175,09-12-14,14-12-14,DM-12955,West,Office Supplies,Storage,100.704,-1.2588
US-2017-149510,03-12-17,10-12-17,MC-17575,South,Office Supplies,Appliances,45.216,4.5216
US-2017-149510,03-12-17,10-12-17,MC-17575,South,Office Supplies,Binders,28.782,-21.1068
US-2017-149510,03-12-17,10-12-17,MC-17575,South,Office Supplies,Paper,24.448,8.8624
CA-2015-111990,08-11-15,13-11-15,DB-13660,Central,Office Supplies,Binders,10.476,-17.2854
CA-2014-169460,19-04-14,21-04-14,NF-18595,West,Furniture,Furnishings,76.14,26.649
US-2015-152128,25-05-15,27-05-15,NM-18445,Central,Office Supplies,Art,21.24,8.0712
US-2015-152128,25-05-15,27-05-15,NM-18445,Central,Office Supplies,Binders,127.96,60.1412
CA-2017-126662,17-07-17,21-07-17,AB-10255,West,Technology,Copiers,479.984,89.997
CA-2016-139395,12-12-16,18-12-16,MG-17650,Central,Technology,Phones,657.93,184.2204
CA-2016-139395,12-12-16,18-12-16,MG-17650,Central,Furniture,Furnishings,33.48,8.7048
CA-2016-139395,12-12-16,18-12-16,MG-17650,Central,Office Supplies,Art,13.9,3.614
CA-2016-139395,12-12-16,18-12-16,MG-17650,Central,Office Supplies,Storage,26.86,6.715
US-2014-121734,11-04-14,16-04-14,SE-20110,West,Office Supplies,Binders,9.584,3.3544
CA-2015-110947,09-06-15,15-06-15,AG-10765,South,Office Supplies,Binders,113.1,56.55
US-2014-150126,27-07-14,02-08-14,AS-10045,East,Office Supplies,Paper,65.78,32.2322
CA-2015-164427,31-07-15,06-08-15,AR-10405,South,Technology,Accessories,239.7,105.468
CA-2016-120250,19-09-16,22-09-16,AP-10720,East,Furniture,Furnishings,25.632,3.8448
CA-2016-121993,10-06-16,12-06-16,JB-16000,East,Office Supplies,Labels,23.616,7.9704
US-2016-100405,26-08-16,28-08-16,TS-21430,West,Office Supplies,Art,8.26,3.7996
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Office Supplies,Envelopes,76.58,38.29
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Office Supplies,Art,8.8,4.224
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Office Supplies,Binders,590.352,206.6232
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Office Supplies,Fasteners,5.58,0.1674
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Furniture,Furnishings,25.02,10.5084
US-2017-163790,02-11-17,04-11-17,NL-18310,West,Office Supplies,Storage,452.55,22.6275
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Office Supplies,Supplies,17.76,4.9728
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Technology,Phones,302.384,30.2384
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Furniture,Chairs,146.352,-5.4882
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Office Supplies,Appliances,7.9,2.054
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Furniture,Tables,902.712,33.8517
CA-2016-129868,26-12-16,31-12-16,MC-18130,West,Office Supplies,Art,53.97,15.1116
CA-2016-140564,05-12-16,10-12-16,TC-21475,East,Office Supplies,Art,33.92,13.2288
US-2017-169502,28-08-17,01-09-17,MG-17650,Central,Office Supplies,Supplies,21.81,5.8887
US-2017-169502,28-08-17,01-09-17,MG-17650,Central,Office Supplies,Appliances,91.6,26.564
CA-2015-146948,16-07-15,20-07-15,MG-17890,East,Furniture,Chairs,150.98,43.7842
CA-2015-146948,16-07-15,20-07-15,MG-17890,East,Office Supplies,Envelopes,137.25,63.135
CA-2015-146948,16-07-15,20-07-15,MG-17890,East,Office Supplies,Fasteners,11.52,5.4144
US-2015-113327,26-05-15,29-05-15,BF-11170,South,Office Supplies,Paper,18.272,5.9384
US-2015-113327,26-05-15,29-05-15,BF-11170,South,Office Supplies,Paper,153.728,53.8048
US-2015-113327,26-05-15,29-05-15,BF-11170,South,Office Supplies,Envelopes,12.224,4.4312
US-2015-113327,26-05-15,29-05-15,BF-11170,South,Technology,Accessories,167.944,50.3832
CA-2015-135020,28-05-15,02-06-15,MS-17770,East,Technology,Phones,45.99,13.3371
CA-2015-135020,28-05-15,02-06-15,MS-17770,East,Office Supplies,Storage,535.41,160.623
CA-2015-135020,28-05-15,02-06-15,MS-17770,East,Office Supplies,Binders,6.096,2.0574
CA-2015-135020,28-05-15,02-06-15,MS-17770,East,Office Supplies,Paper,45.36,21.7728
US-2017-141852,09-11-17,14-11-17,JE-15745,West,Furniture,Furnishings,47.12,20.7328
CA-2016-109407,24-01-16,26-01-16,HG-14965,South,Office Supplies,Binders,31.36,15.68
US-2017-165953,31-12-16,06-01-17,EP-13915,South,Office Supplies,Art,47.616,3.5712
US-2017-165953,31-12-16,06-01-17,EP-13915,South,Office Supplies,Paper,23.48,8.218
CA-2016-144540,05-09-16,10-09-16,GH-14410,Central,Office Supplies,Appliances,62.79,-166.3935
CA-2016-144540,05-09-16,10-09-16,GH-14410,Central,Office Supplies,Fasteners,28.44,4.266
CA-2015-159863,04-09-15,07-09-15,DS-13180,Central,Technology,Accessories,134.376,6.7188
CA-2015-117800,21-09-15,26-09-15,TH-21550,East,Technology,Phones,589.9,147.475
CA-2015-117800,21-09-15,26-09-15,TH-21550,East,Furniture,Chairs,542.94,141.1644
CA-2017-145219,24-12-17,25-12-17,RM-19675,West,Technology,Copiers,2879.952,1007.9832
CA-2017-145219,24-12-17,25-12-17,RM-19675,West,Office Supplies,Binders,90.48,33.93
CA-2015-161214,05-10-15,08-10-15,SF-20965,East,Office Supplies,Storage,77.55,21.714
CA-2017-147228,09-09-17,14-09-17,SO-20335,South,Office Supplies,Supplies,8.832,-1.9872
CA-2017-147228,09-09-17,14-09-17,SO-20335,South,Office Supplies,Paper,177.536,62.1376
CA-2017-147228,09-09-17,14-09-17,SO-20335,South,Office Supplies,Storage,258.48,-3.231
CA-2017-147228,09-09-17,14-09-17,SO-20335,South,Furniture,Furnishings,14.136,4.2408
CA-2016-101336,13-11-16,18-11-16,CK-12760,East,Office Supplies,Storage,77.55,20.163
CA-2016-101336,13-11-16,18-11-16,CK-12760,East,Office Supplies,Storage,24.88,6.9664
CA-2016-101336,13-11-16,18-11-16,CK-12760,East,Office Supplies,Art,140.75,39.41
CA-2016-101336,13-11-16,18-11-16,CK-12760,East,Office Supplies,Storage,36.63,9.8901
US-2015-126235,15-10-15,15-10-15,GA-14725,Central,Furniture,Furnishings,17.14,6.1704
CA-2017-168396,03-08-17,08-08-17,BD-11725,West,Office Supplies,Labels,51.75,24.84
CA-2017-168396,03-08-17,08-08-17,BD-11725,West,Furniture,Furnishings,123.96,11.1564
CA-2015-130456,21-08-15,26-08-15,DS-13180,West,Furniture,Bookcases,586.398,34.494
CA-2015-130456,21-08-15,26-08-15,DS-13180,West,Office Supplies,Storage,80.98,3.2392
CA-2017-116288,12-03-17,17-03-17,BS-11380,West,Office Supplies,Storage,242.94,9.7176
CA-2017-168228,27-04-17,29-04-17,AP-10915,West,Office Supplies,Art,123.92,33.4584
CA-2017-168228,27-04-17,29-04-17,AP-10915,West,Office Supplies,Art,12.39,5.6994
CA-2017-168228,27-04-17,29-04-17,AP-10915,West,Office Supplies,Art,47.3,12.298
CA-2016-102162,11-09-16,16-09-16,JF-15565,South,Technology,Copiers,1599.92,751.9624
CA-2016-102162,11-09-16,16-09-16,JF-15565,South,Office Supplies,Envelopes,11.09,5.4341
CA-2017-130141,22-10-17,24-10-17,HA-14905,West,Office Supplies,Binders,3.168,-2.5344
CA-2017-130141,22-10-17,24-10-17,HA-14905,West,Furniture,Chairs,579.136,-28.9568
CA-2015-147501,02-08-15,06-08-15,Co-12640,West,Office Supplies,Binders,6.368,2.1492
CA-2015-147501,02-08-15,06-08-15,Co-12640,West,Technology,Machines,558.4,41.88
CA-2016-143910,12-08-16,16-08-16,BC-11125,East,Furniture,Chairs,145.764,-8.098
CA-2014-146885,30-05-14,05-06-14,EB-13840,South,Office Supplies,Paper,13.62,6.129
CA-2016-139556,26-04-16,01-05-16,DB-13360,East,Furniture,Chairs,434.646,62.7822
CA-2017-129357,14-05-17,19-05-17,KB-16585,West,Office Supplies,Paper,440.19,206.8893
CA-2017-129357,14-05-17,19-05-17,KB-16585,West,Office Supplies,Supplies,64.4,1.932
CA-2017-150987,08-04-17,12-04-17,AH-10120,West,Office Supplies,Paper,244.55,114.9385
CA-2017-150987,08-04-17,12-04-17,AH-10120,West,Office Supplies,Paper,195.76,97.88
CA-2017-132647,17-02-17,23-02-17,GH-14410,East,Office Supplies,Paper,11.76,5.7624
CA-2017-132647,17-02-17,23-02-17,GH-14410,East,Office Supplies,Storage,166.45,39.948
CA-2017-159107,24-06-17,26-06-17,KT-16480,West,Office Supplies,Fasteners,2.88,1.3536
CA-2014-160738,05-05-14,10-05-14,KH-16330,Central,Office Supplies,Storage,45.248,3.9592
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Office Supplies,Art,59.904,14.2272
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Office Supplies,Appliances,23.696,6.5164
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Office Supplies,Paper,7.968,2.8884
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Office Supplies,Appliances,18.2,2.0475
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Technology,Accessories,27.552,-0.3444
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Furniture,Chairs,844.116,-36.1764
CA-2015-112130,03-05-15,07-05-15,SV-20785,East,Office Supplies,Storage,76.752,-9.594
CA-2016-111409,18-09-16,22-09-16,PO-18850,South,Office Supplies,Labels,3,1.05
CA-2016-116232,22-09-16,26-09-16,AC-10450,South,Office Supplies,Binders,7.506,-6.0048
CA-2016-116232,22-09-16,26-09-16,AC-10450,South,Office Supplies,Labels,16.56,5.796
CA-2016-116547,10-01-16,17-01-16,KB-16585,West,Furniture,Furnishings,79.92,34.3656
CA-2016-116547,10-01-16,17-01-16,KB-16585,West,Technology,Accessories,69.98,13.2962
US-2017-133200,06-05-17,11-05-17,DB-13555,Central,Office Supplies,Binders,11.06,-18.802
US-2017-133200,06-05-17,11-05-17,DB-13555,Central,Furniture,Bookcases,623.4648,-119.1918
US-2017-133200,06-05-17,11-05-17,DB-13555,Central,Office Supplies,Storage,772.68,-57.951
CA-2016-133550,31-07-16,06-08-16,KL-16645,Central,Office Supplies,Appliances,283.14,72.358
CA-2016-133550,31-07-16,06-08-16,KL-16645,Central,Technology,Phones,635.96,165.3496
CA-2016-133550,31-07-16,06-08-16,KL-16645,Central,Technology,Phones,118.99,33.3172
CA-2016-133550,31-07-16,06-08-16,KL-16645,Central,Furniture,Furnishings,272.94,30.0234
CA-2017-139416,27-03-17,29-03-17,AG-10270,East,Furniture,Furnishings,15.008,1.5008
CA-2014-114510,14-03-14,19-03-14,JF-15295,West,Office Supplies,Binders,33.088,11.1672
CA-2014-114510,14-03-14,19-03-14,JF-15295,West,Office Supplies,Storage,80.98,3.2392
CA-2014-114510,14-03-14,19-03-14,JF-15295,West,Technology,Accessories,82.8,6.624
CA-2014-114510,14-03-14,19-03-14,JF-15295,West,Office Supplies,Storage,21.36,5.7672
CA-2014-114510,14-03-14,19-03-14,JF-15295,West,Office Supplies,Binders,62.048,20.1656
CA-2016-169215,14-07-16,18-07-16,RE-19450,East,Office Supplies,Fasteners,29.61,13.3245
CA-2016-127698,01-12-16,01-12-16,MV-18190,South,Technology,Phones,863.928,86.3928
CA-2016-159912,29-08-16,03-09-16,GB-14530,East,Furniture,Tables,241.92,-56.448
CA-2016-159912,29-08-16,03-09-16,GB-14530,East,Furniture,Bookcases,163.88,-81.94
CA-2016-159912,29-08-16,03-09-16,GB-14530,East,Office Supplies,Binders,3.486,-2.7888
CA-2016-159912,29-08-16,03-09-16,GB-14530,East,Office Supplies,Fasteners,10.584,-2.3814
CA-2016-101987,24-06-16,30-06-16,HL-15040,Central,Technology,Phones,440.91,123.4548
US-2017-154851,30-03-17,03-04-17,BP-11155,East,Office Supplies,Binders,5.715,-4.7625
CA-2014-138681,20-12-14,22-12-14,CT-11995,West,Furniture,Furnishings,51.968,10.3936
CA-2014-138681,20-12-14,22-12-14,CT-11995,West,Technology,Accessories,71.976,21.5928
CA-2014-138681,20-12-14,22-12-14,CT-11995,West,Furniture,Chairs,242.352,-42.4116
CA-2014-138681,20-12-14,22-12-14,CT-11995,West,Office Supplies,Paper,221.92,77.672
CA-2014-138681,20-12-14,22-12-14,CT-11995,West,Office Supplies,Paper,8.448,2.64
US-2015-138121,17-12-15,17-12-15,JL-15835,Central,Office Supplies,Binders,29.52,14.4648
